sid,generation,fitness,duration_mean,waiting_mean,time_loss,speed,sin_llegar,trabada,pasos,vehicles
691,36,0.004370866809040308,173.847,49.946,103.6,8.25,0,False,1282,763.0
692,36,0.004404393490403891,173.443,48.73,103.19,8.31,0,False,1333,763.0
693,36,0.004453581292182207,172.093,47.678,101.79,8.31,0,False,1281,763.0
694,36,0.004517741501331329,170.347,46.366,100.06,8.38,0,False,1281,763.0
695,36,0.00439342251047492,173.511,49.183,103.23,8.28,0,False,1347,763.0
696,36,0.0045243422500789165,169.987,46.4,99.7,8.42,0,False,1281,763.0
697,36,0.0044249072670936584,172.925,48.244,102.67,8.29,0,False,1330,763.0
698,36,0.00448306929320097,171.206,47.142,100.93,8.37,0,False,1281,763.0
699,36,0.0043954625725746155,173.385,49.202,103.1,8.23,0,False,1333,763.0
700,36,0.0044705686159431934,171.153,47.756,100.87,8.42,0,False,1282,763.0
701,36,0.004285091534256935,176.548,51.654,106.28,8.19,0,False,1330,763.0
702,36,0.004217182286083698,178.326,53.453,108.02,8.06,0,False,1349,763.0
703,36,0.0044118864461779594,173.06,48.727,102.76,8.3,0,False,1335,763.0
704,37,0.00442065903916955,172.902,48.463,102.61,8.32,0,False,1282,763.0
705,37,0.004387021530419588,173.708,49.307,103.4,8.26,0,False,1333,763.0
706,37,0.004395189229398966,174.181,48.491,103.91,8.24,0,False,1332,763.0
707,37,0.004536856897175312,169.942,45.886,99.67,8.42,0,False,1329,763.0
708,37,0.00447735795751214,171.301,47.313,101.03,8.32,0,False,1330,763.0
709,37,0.0043614525347948074,174.906,49.433,104.62,8.25,0,False,1333,763.0
710,37,0.004401769023388624,173.79,48.537,103.55,8.21,0,False,1330,763.0
711,37,0.004549579229205847,169.503,45.725,99.25,8.4,0,False,1281,763.0
712,37,0.0045373099856078625,169.6,46.177,99.31,8.39,0,False,1330,763.0
713,37,0.004377884324640036,174.183,49.307,103.9,8.26,0,False,1348,763.0
714,37,0.0044591715559363365,171.823,47.667,101.55,8.34,0,False,1281,763.0
715,37,0.004478356335312128,171.05,47.497,100.8,8.35,0,False,1281,763.0
716,37,0.004502962343394756,170.565,46.828,100.24,8.38,0,False,1282,763.0
717,37,0.004410812631249428,173.474,48.401,103.19,8.23,0,False,1330,763.0
718,37,0.004313341807574034,175.801,50.944,105.5,8.2,0,False,1371,763.0
719,37,0.004540434572845697,169.689,45.958,99.42,8.38,0,False,1282,763.0
720,37,0.004492431879043579,170.852,47.041,100.56,8.34,0,False,1281,763.0
721,37,0.004513906314969063,170.716,46.202,100.44,8.37,0,False,1281,763.0
722,37,0.004373547621071339,173.98,49.697,103.7,8.24,0,False,1330,763.0
723,38,0.004460107535123825,171.832,47.616,101.56,8.31,0,False,1331,763.0
724,38,0.004593756981194019,168.252,44.941,98.01,8.5,0,False,1281,763.0
725,38,0.004532062914222479,169.672,46.343,99.39,8.44,0,False,1329,763.0
726,38,0.004400002304464579,173.512,48.873,103.25,8.22,0,False,1281,763.0
727,38,0.004467333201318979,171.552,47.541,101.3,8.36,0,False,1330,763.0
728,38,0.00432422524318099,175.35,50.823,105.06,8.26,0,False,1349,763.0
729,38,0.004522826988250017,170.241,46.236,99.96,8.4,0,False,1282,763.0
730,38,0.004459716845303774,171.737,47.721,101.45,8.29,0,False,1281,763.0
731,38,0.004504174925386906,170.485,46.847,100.22,8.41,0,False,1281,763.0
732,38,0.004529942758381367,169.98,46.157,99.71,8.4,0,False,1281,763.0
733,38,0.004331668373197317,174.883,50.886,104.58,8.23,0,False,1282,763.0
734,38,0.004528587684035301,170.142,46.071,99.87,8.37,0,False,1349,763.0
735,38,0.0045048207975924015,170.717,46.607,100.43,8.37,0,False,1330,763.0
736,38,0.004523406270891428,169.875,46.543,99.59,8.4,0,False,1282,763.0
737,38,0.004556091967970133,169.214,45.702,98.94,8.46,0,False,1281,763.0
738,38,0.004501793999224901,170.896,46.579,100.61,8.35,0,False,1329,763.0
739,38,0.004472953267395496,171.467,47.363,101.19,8.36,0,False,1282,763.0
740,38,0.004490129183977842,170.921,47.081,100.65,8.37,0,False,1281,763.0
741,38,0.004535316955298185,169.713,46.163,99.44,8.41,0,False,1313,763.0
742,39,0.004270987585186958,177.333,51.641,107.07,8.09,0,False,1359,763.0
743,39,0.004504877142608166,170.86,46.474,100.59,8.37,0,False,1330,763.0
744,39,0.004539964254945517,169.807,45.872,99.54,8.41,0,False,1281,763.0
745,39,0.00458147656172514,168.746,45.022,98.45,8.43,0,False,1349,763.0
746,39,0.004490588791668415,171.164,46.84,100.9,8.33,0,False,1347,763.0
747,39,0.004529759753495455,169.862,46.273,99.59,8.38,0,False,1281,763.0
748,39,0.004391887690871954,173.725,49.062,103.45,8.28,0,False,1282,763.0
749,39,0.004492659587413073,171.08,46.823,100.84,8.3,0,False,1281,763.0
750,39,0.00457162456586957,169.246,44.995,98.97,8.42,0,False,1282,763.0
751,39,0.004485240671783686,171.06,47.176,100.8,8.34,0,False,1329,763.0
752,39,0.00452891830354929,170.231,45.975,99.96,8.41,0,False,1281,763.0
753,39,0.004528523422777653,170.038,46.168,99.8,8.4,0,False,1348,763.0
754,39,0.004418772179633379,172.7,48.734,102.45,8.29,0,False,1416,763.0
755,39,0.004352297633886337,174.667,50.088,104.41,8.23,0,False,1347,763.0
756,39,0.004453172907233238,171.628,48.119,101.33,8.35,0,False,1281,763.0
757,39,0.004477053415030241,171.654,47.007,101.38,8.32,0,False,1282,763.0
758,39,0.004454208072274923,171.933,47.794,101.63,8.32,0,False,1348,763.0
759,39,0.004485375247895718,170.723,47.476,100.47,8.37,0,False,1281,763.0
760,39,0.004502186551690102,170.571,46.857,100.28,8.36,0,False,1281,763.0
761,40,0.004102600738406181,181.646,56.456,111.37,8.02,0,False,1301,763.0
762,40,0.004525826312601566,170.063,46.265,99.8,8.4,0,False,1330,763.0
763,40,0.004487034399062395,171.115,47.045,100.81,8.31,0,False,1329,763.0
764,40,0.004433795809745789,172.309,48.392,102.03,8.38,0,False,1348,763.0
765,40,0.004407627508044243,173.018,48.965,102.76,8.28,0,False,1367,763.0
766,40,0.004393227864056826,173.093,49.573,102.83,8.3,0,False,1281,763.0
767,40,0.004460008814930916,172.042,47.43,101.75,8.36,0,False,1332,763.0
768,40,0.0044849771074950695,171.145,47.11,100.86,8.39,0,False,1282,763.0
769,40,0.004364948719739914,174.277,49.837,103.98,8.21,0,False,1330,763.0
770,40,0.004531713202595711,169.934,46.121,99.67,8.39,0,False,1281,763.0
771,40,0.004548351280391216,169.183,46.069,98.93,8.45,0,False,1329,763.0
772,40,0.004145558457821608,181.113,54.645,110.82,8.08,0,False,1335,763.0
773,40,0.004328969866037369,175.174,50.752,104.88,8.18,0,False,1329,763.0
774,40,0.004405205138027668,173.111,48.993,102.86,8.26,0,False,1330,763.0
775,40,0.004517645575106144,170.473,46.256,100.2,8.35,0,False,1330,763.0
776,40,0.0045661116018891335,168.811,45.63,98.53,8.44,0,False,1281,763.0
777,40,0.004501541145145893,170.556,46.9,100.28,8.4,0,False,1329,763.0
778,40,0.004515407606959343,170.328,46.488,100.08,8.36,0,False,1281,763.0
779,40,0.004419409669935703,172.824,48.591,102.53,8.32,0,False,1282,763.0
780,41,0.00440964475274086,173.48,48.451,103.23,8.28,0,False,1281,763.0
781,41,0.00454240757972002,169.594,45.958,99.33,8.43,0,False,1330,763.0
782,41,0.004500131588429213,170.595,46.928,100.32,8.36,0,False,1336,763.0
783,41,0.004376894794404507,173.955,49.561,103.68,8.31,0,False,1330,763.0
784,41,0.004527493845671415,170.257,46.014,99.97,8.39,0,False,1330,763.0
785,41,0.004510805010795593,170.75,46.309,100.5,8.34,0,False,1330,763.0
786,41,0.004300856962800026,176.092,51.291,105.83,8.21,0,False,1329,763.0
787,41,0.004517174791544676,169.709,46.971,99.45,8.4,0,False,1330,763.0
788,41,0.004484537057578564,170.97,47.29,100.71,8.36,0,False,1330,763.0
789,41,0.00453780684620142,169.712,46.054,99.39,8.42,0,False,1289,763.0
790,41,0.00439476128667593,173.527,49.106,103.27,8.25,0,False,1413,763.0
791,41,0.004432590678334236,172.316,48.442,102.04,8.34,0,False,1329,763.0
792,41,0.004494596738368273,170.482,47.279,100.23,8.43,0,False,1330,763.0
793,41,0.004458090756088495,171.784,47.752,101.48,8.31,0,False,1330,763.0
794,41,0.004497653804719448,171.216,46.474,100.94,8.35,0,False,1330,763.0
795,41,0.004553487058728933,169.558,45.503,99.26,8.45,0,False,1330,763.0
796,41,0.004528437275439501,169.881,46.315,99.6,8.4,0,False,1292,763.0
797,41,0.0045448425225913525,169.605,45.84,99.35,8.43,0,False,1282,763.0
798,41,0.004448165185749531,172.069,47.948,101.78,8.35,0,False,1330,763.0
799,42,0.004405495245009661,173.117,48.975,102.83,8.31,0,False,1329,763.0
800,42,0.004373698495328426,173.785,49.868,103.49,8.27,0,False,1329,763.0
801,42,0.004531010519713163,169.967,46.122,99.69,8.42,0,False,1371,763.0
802,42,0.004504392854869366,170.607,46.726,100.36,8.4,0,False,1333,763.0
803,42,0.004440926015377045,171.966,48.375,101.73,8.36,0,False,1292,763.0
804,42,0.0043640523217618465,173.921,50.203,103.65,8.29,0,False,1289,763.0
805,42,0.004587892442941666,168.237,45.207,97.97,8.47,0,False,1281,763.0
806,42,0.004520474001765251,170.1,46.469,99.83,8.43,0,False,1291,763.0
807,42,0.004347179550677538,174.773,50.237,104.52,8.24,0,False,1410,763.0
808,42,0.004504544660449028,170.278,47.018,100.03,8.43,0,False,1293,763.0
809,42,0.0045830560848116875,168.619,45.069,98.36,8.49,0,False,1285,763.0
810,42,0.004478690214455128,171.245,47.304,100.96,8.34,0,False,1339,763.0
811,42,0.004466481041163206,171.471,47.654,101.16,8.38,0,False,1281,763.0
812,42,0.0044021448120474815,173.191,49.064,102.89,8.29,0,False,1330,763.0
813,42,0.004477150272578001,171.241,47.377,100.95,8.38,0,False,1284,763.0
814,42,0.004588109906762838,168.701,44.776,98.43,8.44,0,False,1348,763.0
815,42,0.00447876937687397,171.313,47.239,101.04,8.37,0,False,1281,763.0
816,42,0.0044672368094325066,171.547,47.55,101.28,8.37,0,False,1329,763.0
817,42,0.004501424264162779,170.657,46.814,100.37,8.38,0,False,1339,763.0
818,43,0.004392262082546949,173.501,49.248,103.2,8.31,0,False,1374,763.0
819,43,0.004402497783303261,173.345,48.908,103.04,8.28,0,False,1282,763.0
820,43,0.0044939713552594185,170.649,47.156,100.38,8.43,0,False,1289,763.0
821,43,0.004518075846135616,170.353,46.346,100.07,8.41,0,False,1293,763.0
822,43,0.004426989238709211,172.806,48.256,102.55,8.3,0,False,1282,763.0
823,43,0.004423924721777439,172.524,48.654,102.23,8.32,0,False,1282,763.0
824,43,0.00448866281658411,170.915,47.153,100.66,8.36,0,False,1293,763.0
825,43,0.004309740848839283,175.796,51.125,105.52,8.19,0,False,1312,763.0
826,43,0.0044374470598995686,172.406,48.135,102.16,8.32,0,False,1335,763.0
827,43,0.00445191003382206,171.625,48.18,101.32,8.37,0,False,1288,763.0
828,43,0.004453765694051981,171.682,48.043,101.4,8.36,0,False,1349,763.0
829,43,0.004582034889608622,169.069,44.704,98.8,8.48,0,False,1286,763.0
830,43,0.004502598196268082,170.587,46.824,100.31,8.39,0,False,1304,763.0
831,43,0.00453743152320385,170.005,45.803,99.7,8.39,0,False,1282,763.0
832,43,0.004387513734400272,173.545,49.431,103.27,8.3,0,False,1294,763.0
833,43,0.004535959102213383,169.751,46.1,99.48,8.45,0,False,1281,763.0
834,43,0.004502792377024889,170.841,46.585,100.55,8.4,0,False,1349,763.0
835,43,0.004495183937251568,170.773,46.988,100.5,8.35,0,False,1373,763.0
836,43,0.004537960980087519,169.484,46.254,99.24,8.43,0,False,1327,763.0
837,44,0.00448301387950778,170.847,47.471,100.56,8.38,0,False,1289,763.0
838,44,0.004470057785511017,171.474,47.488,101.2,8.36,0,False,1330,763.0
839,44,0.004575215280056,168.873,45.178,98.6,8.46,0,False,1282,763.0
840,44,0.004472906235605478,171.616,47.229,101.37,8.34,0,False,1330,763.0
841,44,0.004433471243828535,172.461,48.269,102.19,8.31,0,False,1329,763.0
842,44,0.004467477556318045,171.609,47.482,101.35,8.36,0,False,1281,763.0
843,44,0.004413119051605463,172.958,48.763,102.66,8.29,0,False,1329,763.0
844,44,0.004302683286368847,175.997,51.287,105.74,8.17,0,False,1349,763.0
845,44,0.004559410270303488,169.283,45.494,98.99,8.45,0,False,1289,763.0
846,44,0.004545592702925205,169.796,45.634,99.51,8.4,0,False,1304,763.0
847,44,0.004520629532635212,170.406,46.183,100.13,8.4,0,False,1282,763.0
848,44,0.004452697467058897,171.705,48.071,101.44,8.4,0,False,1290,763.0
849,44,0.004399378318339586,173.291,49.104,103.05,8.28,0,False,1308,763.0
850,44,0.004475501365959644,171.644,47.087,101.36,8.38,0,False,1304,763.0
851,44,0.004478085786104202,171.261,47.317,100.98,8.36,0,False,1284,763.0
852,44,0.004488150589168072,171.05,47.054,100.77,8.32,0,False,1348,763.0
853,44,0.004494357854127884,170.855,46.952,100.58,8.41,0,False,1289,763.0
854,44,0.004393268376588821,173.633,49.08,103.37,8.3,0,False,1281,763.0
855,44,0.004510154947638512,170.545,46.524,100.26,8.4,0,False,1282,763.0
856,45,0.004548839293420315,169.52,45.742,99.28,8.46,0,False,1288,763.0
857,45,0.004466643091291189,171.609,47.52,101.31,8.35,0,False,1304,763.0
858,45,0.004494641441851854,170.908,46.89,100.59,8.36,0,False,1304,763.0
859,45,0.004474810790270567,171.63,47.13,101.35,8.36,0,False,1330,763.0
860,45,0.004459226969629526,172.009,47.495,101.71,8.33,0,False,1299,763.0
861,45,0.004456616938114166,172.022,47.603,101.72,8.3,0,False,1305,763.0
862,45,0.004368902184069157,174.735,49.232,104.45,8.21,0,False,1348,763.0
863,45,0.00452222628518939,170.005,46.477,99.7,8.43,0,False,1313,763.0
864,45,0.004466245416551828,171.583,47.562,101.29,8.38,0,False,1281,763.0
865,45,0.0044655948877334595,171.805,47.391,101.54,8.32,0,False,1330,763.0
866,45,0.004434082191437483,171.965,48.692,101.69,8.33,0,False,1342,763.0
867,45,0.004506656900048256,170.482,46.738,100.21,8.44,0,False,1330,763.0
868,45,0.004504485987126827,170.826,46.523,100.57,8.4,0,False,1329,763.0
869,45,0.004348128568381071,175.059,49.932,104.75,8.22,0,False,1282,763.0
870,45,0.004487066064029932,171.16,47.003,100.89,8.34,0,False,1288,763.0
871,45,0.004522208124399185,170.385,46.132,100.07,8.42,0,False,1289,763.0
872,45,0.004395735915750265,173.599,48.995,103.3,8.3,0,False,1290,763.0
873,45,0.004331525415182114,175.283,50.529,104.98,8.24,0,False,1304,763.0
874,45,0.004258368164300919,177.113,52.472,106.82,8.23,0,False,1369,763.0
875,46,0.004445645958185196,172.093,48.042,101.82,8.35,0,False,1288,763.0
876,46,0.004550795536488295,169.427,45.74,99.17,8.43,0,False,1329,763.0
877,46,0.004454127047210932,172.426,47.35,102.16,8.32,0,False,1348,763.0
878,46,0.004219008143991232,178.17,53.502,107.89,8.19,0,False,1329,763.0
879,46,0.004486029502004385,171.193,47.02,100.88,8.37,0,False,1356,763.0
880,46,0.004566647112369537,169.313,45.151,99.06,8.46,0,False,1289,763.0
881,46,0.004458682145923376,172.038,47.494,101.78,8.39,0,False,1282,763.0
882,46,0.004351960029453039,174.936,49.86,104.69,8.27,0,False,1354,763.0
883,46,0.0045012920163571835,170.865,46.63,100.53,8.41,0,False,1288,763.0
884,46,0.00446490989997983,171.764,47.459,101.47,8.35,0,False,1329,763.0
885,46,0.004501743242144585,170.958,46.526,100.69,8.43,0,False,1289,763.0
886,46,0.004509869497269392,170.419,46.651,100.14,8.41,0,False,1329,763.0
887,46,0.0045820544473826885,168.415,45.298,98.16,8.51,0,False,1289,763.0
888,46,0.004520072136074305,170.393,46.22,100.14,8.41,0,False,1330,763.0
889,46,0.004397349897772074,173.641,48.881,103.37,8.28,0,False,1329,763.0
890,46,0.004526162054389715,170.241,46.088,99.95,8.42,0,False,1301,763.0
891,46,0.004477678332477808,171.375,47.232,101.11,8.41,0,False,1348,763.0
892,46,0.00458427332341671,168.953,44.713,98.68,8.47,0,False,1349,763.0
893,46,0.004579002037644386,168.95,44.944,98.69,8.46,0,False,1288,763.0
894,47,0.004575896076858044,168.708,45.299,98.45,8.52,0,False,1281,763.0
895,47,0.004451962187886238,171.723,48.088,101.47,8.31,0,False,1289,763.0
896,47,0.0020876945927739143,298.976,163.655,228.71,7.24,0,False,2619,763.0
897,47,0.004463335499167442,171.824,47.476,101.53,8.36,0,False,1349,763.0
898,47,0.004538357257843018,169.561,46.166,99.29,8.43,0,False,1281,763.0
899,47,0.004505267832428217,170.764,46.544,100.47,8.41,0,False,1282,763.0
900,47,0.004425322636961937,172.547,48.569,102.24,8.3,0,False,1329,763.0
901,47,0.0044669779017567635,171.575,47.536,101.33,8.34,0,False,1329,763.0
902,47,0.004453313536942005,171.9,47.865,101.64,8.32,0,False,1281,763.0
903,47,0.004521009977906942,170.203,46.351,99.9,8.41,0,False,1281,763.0
904,47,0.004474275279790163,171.651,47.135,101.34,8.38,0,False,1353,763.0
905,47,0.004400959238409996,173.156,49.152,102.87,8.25,0,False,1282,763.0
906,47,0.004430804401636124,172.069,48.748,101.8,8.37,0,False,1329,763.0
907,47,0.004553772043436766,169.768,45.3,99.49,8.44,0,False,1313,763.0
908,47,0.004490697290748358,171.218,46.786,100.93,8.41,0,False,1292,763.0
909,47,0.004529119934886694,169.94,46.231,99.69,8.43,0,False,1348,763.0
910,47,0.004537750035524368,169.872,45.911,99.61,8.4,0,False,1284,763.0
911,47,0.004547229036688805,169.679,45.668,99.42,8.43,0,False,1290,763.0
912,47,0.004533953499048948,169.67,46.262,99.42,8.44,0,False,1349,763.0
913,48,0.0046146828681230545,167.758,44.493,97.53,8.55,0,False,1358,763.0
914,48,0.004532359074801207,170.321,45.74,100.05,8.4,0,False,1289,763.0
915,48,0.004430611152201891,172.807,48.087,102.5,8.32,0,False,1347,763.0
916,48,0.004438919015228748,172.216,48.24,101.91,8.36,0,False,1281,763.0
917,48,0.004546277690678835,169.709,45.683,99.41,8.48,0,False,1358,763.0
918,48,0.004531688988208771,170.168,45.91,99.89,8.43,0,False,1314,763.0
919,48,0.0045213098637759686,169.831,46.676,99.55,8.45,0,False,1282,763.0
920,48,0.004441272467374802,172.041,48.291,101.78,8.32,0,False,1284,763.0
921,48,0.004526567179709673,169.992,46.296,99.75,8.46,0,False,1275,763.0
922,48,0.004499173257499933,171.145,46.471,100.86,8.35,0,False,1281,763.0
923,48,0.004555112682282925,169.448,45.532,99.17,8.45,0,False,1337,763.0
924,48,0.0045328084379434586,169.963,46.046,99.7,8.4,0,False,1338,763.0
925,48,0.004472334869205952,171.518,47.345,101.23,8.39,0,False,1357,763.0
926,48,0.0044607361778616905,172.163,47.287,101.91,8.34,0,False,1301,763.0
927,48,0.004514880944043398,170.401,46.444,100.14,8.43,0,False,1337,763.0
928,48,0.004435365553945303,172.257,48.367,101.99,8.34,0,False,1338,763.0
929,48,0.004518851637840271,170.286,46.372,100.01,8.42,0,False,1358,763.0
930,48,0.00453790370374918,170.062,45.731,99.76,8.41,0,False,1293,763.0
931,48,0.004575218074023724,169.076,44.993,98.85,8.45,0,False,1353,763.0
