sid,generation,fitness,duration_mean,waiting_mean,time_loss,speed,sin_llegar,trabada,pasos,vehicles
2143,73,0.00487925298511982,159.459,41.355,89.19,8.91,0,False,,763.0
2144,73,0.004702819511294365,163.375,44.785,93.14,8.7,0,False,,763.0
2145,73,0.004694630391895771,163.702,44.824,93.41,8.7,0,False,,763.0
2146,73,0.004703260026872158,163.488,44.664,93.21,8.68,0,False,,763.0
2147,74,0.0047546434216201305,162.202,43.744,91.91,8.74,0,False,,763.0
2148,74,0.004721309524029493,163.153,44.229,92.86,8.7,0,False,,763.0
2149,74,0.004641689360141754,164.954,45.895,94.68,8.64,0,False,,763.0
2150,74,0.004633723292499781,164.999,46.191,94.74,8.62,0,False,,763.0
2151,74,0.004575355444103479,167.08,46.802,96.79,8.53,0,False,,763.0
2152,74,0.004728225991129875,163.311,43.805,93.04,8.7,0,False,,763.0
2153,74,0.0047564636915922165,162.3,43.582,92.02,8.8,0,False,,763.0
2154,74,0.00485646678134799,160.136,41.613,89.84,8.88,0,False,,763.0
2155,74,0.0045581599697470665,166.418,48.153,96.16,8.58,0,False,,763.0
2156,74,0.0046599204652011395,164.862,45.212,94.57,8.65,0,False,,763.0
2157,74,0.004840731620788574,160.392,41.99,90.11,8.85,0,False,,763.0
2158,74,0.004750735592097044,162.721,43.43,92.45,8.73,0,False,,763.0
2159,74,0.004524417221546173,168.395,47.844,98.11,8.48,0,False,,763.0
2160,74,0.00464605912566185,165.02,45.651,94.73,8.64,0,False,,763.0
2161,74,0.004765339661389589,161.978,43.519,91.71,8.74,0,False,,763.0
2162,74,0.004692174028605223,163.495,45.114,93.22,8.67,0,False,,763.0
2163,74,0.004796874709427357,161.414,42.777,91.17,8.83,0,False,,763.0
2164,74,0.004355296492576599,172.861,51.586,102.6,8.34,0,False,,763.0
2165,74,0.004728106316179037,163.069,44.029,92.78,8.74,0,False,,763.0
2166,74,0.004791473504155874,161.76,42.676,91.48,8.78,0,False,,763.0
2167,74,0.004723642021417618,163.06,44.219,92.77,8.7,0,False,,763.0
2168,74,0.004474957473576069,169.224,49.311,98.95,8.46,0,False,,763.0
2169,74,0.00479663023725152,161.308,42.883,91.0,8.82,0,False,,763.0
2170,74,0.0046269819140434265,165.185,46.308,94.92,8.65,0,False,,763.0
2171,74,0.004774775356054306,161.799,43.304,91.53,8.75,0,False,,763.0
2172,74,0.004408335313200951,171.638,50.186,101.34,8.38,0,False,,763.0
2173,74,0.004588513169437647,166.456,46.799,96.19,8.55,0,False,,763.0
2174,74,0.004638314712792635,164.756,46.218,94.49,8.67,0,False,,763.0
2175,74,0.004642768297344446,164.806,45.984,94.58,8.64,0,False,,763.0
2176,75,0.004810459911823273,161.073,42.552,90.79,8.82,0,False,,763.0
2177,75,0.004581787623465061,166.702,46.866,96.43,8.64,0,False,,763.0
2178,75,0.004721932113170624,163.216,44.147,92.92,8.68,0,False,,763.0
2179,75,0.004720243159681559,163.929,43.567,93.65,8.69,0,False,,763.0
2180,75,0.004787871614098549,161.689,42.883,91.42,8.8,0,False,,763.0
2181,75,0.0047387476079165936,162.687,43.945,92.39,8.78,0,False,,763.0
2182,75,0.004625652451068163,165.097,46.444,94.85,8.62,0,False,,763.0
2183,75,0.004708757624030113,163.216,44.685,92.92,8.74,0,False,,763.0
2184,75,0.004748636391013861,162.799,43.443,92.52,8.74,0,False,,763.0
2185,75,0.004770437255501747,161.784,43.491,91.52,8.78,0,False,,763.0
2186,75,0.0046870228834450245,164.21,44.678,93.94,8.67,0,False,,763.0
2187,75,0.004465550649911165,169.447,49.536,99.17,8.42,0,False,,763.0
2188,75,0.004847546573728323,160.514,41.615,90.24,8.85,0,False,,763.0
2189,75,0.004879714921116829,159.682,41.135,89.39,8.91,0,False,,763.0
2190,75,0.004613853991031647,165.71,46.389,95.45,8.62,0,False,,763.0
2191,75,0.004750626627355814,162.254,43.858,91.97,8.82,0,False,,763.0
2192,75,0.0048162504099309444,160.963,42.425,90.68,8.84,0,False,,763.0
2193,75,0.0044301715679466724,170.594,50.119,100.33,8.46,0,False,,763.0
2194,75,0.003939174581319094,185.0,62.6,114.73,8.1,0,False,,763.0
2195,75,0.004701321478933096,163.779,44.48,93.51,8.68,0,False,,763.0
2196,75,0.004762198776006699,162.05,43.579,91.76,8.78,0,False,,763.0
2197,75,0.004598812200129032,166.68,46.152,96.43,8.59,0,False,,763.0
2198,75,0.004564595874398947,166.657,47.655,96.41,8.57,0,False,,763.0
2199,75,0.0045708161778748035,167.144,46.941,96.87,8.59,0,False,,763.0
2200,75,0.004618619102984667,165.337,46.526,95.05,8.64,0,False,,763.0
2201,75,0.004798256792128086,161.25,42.872,90.97,8.81,0,False,,763.0
2202,75,0.004786774981766939,161.672,42.942,91.41,8.75,0,False,,763.0
2203,75,0.0047102137468755245,163.455,44.409,93.17,8.72,0,False,,763.0
2204,75,0.004640351515263319,165.01,45.9,94.72,8.68,0,False,,763.0
2205,76,0.004517578054219484,168.033,48.477,97.74,8.56,0,False,,763.0
2206,76,0.004682136699557304,164.304,44.794,94.05,8.69,0,False,,763.0
2207,76,0.004729943815618753,163.329,43.718,93.04,8.72,0,False,,763.0
2208,76,0.004674674943089485,164.197,45.202,93.9,8.73,0,False,,763.0
2209,76,0.004703404847532511,163.611,44.547,93.33,8.7,0,False,,763.0
2210,76,0.004414962604641914,171.021,50.438,100.74,8.43,0,False,,763.0
2211,76,0.004729981999844313,162.683,44.304,92.41,8.76,0,False,,763.0
2212,76,0.004623351152986288,165.506,46.17,95.22,8.66,0,False,,763.0
2213,76,0.004781516268849373,161.71,43.117,91.43,8.77,0,False,,763.0
2214,76,0.004589457530528307,166.775,46.469,96.51,8.58,0,False,,763.0
2215,76,0.004703132435679436,163.761,44.421,93.54,8.73,0,False,,763.0
2216,76,0.004782391712069511,161.891,42.917,91.64,8.77,0,False,,763.0
2217,76,0.004781564697623253,161.558,43.253,91.28,8.82,0,False,,763.0
2218,76,0.004871312528848648,159.91,41.249,89.63,8.89,0,False,,763.0
2219,76,0.004792890977114439,161.455,42.898,91.17,8.8,0,False,,763.0
2220,76,0.004778276663273573,162.037,42.949,91.74,8.79,0,False,,763.0
2221,76,0.004629404749721289,165.754,45.688,95.49,8.61,0,False,,763.0
2222,76,0.004763081669807434,162.381,43.242,92.09,8.78,0,False,,763.0
2223,76,0.0047873398289084435,161.731,42.866,91.45,8.82,0,False,,763.0
2224,76,0.004768159706145525,162.512,42.92,92.19,8.81,0,False,,763.0
2225,76,0.004723083693534136,163.026,44.273,92.75,8.73,0,False,,763.0
2226,76,0.0045356242917478085,167.354,48.294,97.08,8.55,0,False,,763.0
2227,76,0.004761856980621815,162.49,43.193,92.2,8.79,0,False,,763.0
2228,76,0.004779009614139795,161.709,43.218,91.43,8.79,0,False,,763.0
2229,76,0.0048446874134242535,160.493,41.744,90.17,8.85,0,False,,763.0
2230,76,0.004774037282913923,162.081,43.077,91.78,8.8,0,False,,763.0
2231,76,0.004730559419840574,163.244,43.771,92.94,8.73,0,False,,763.0
2232,76,0.004059477709233761,181.704,58.758,111.43,8.22,0,False,,763.0
2233,76,0.004753926768898964,162.706,43.315,92.41,8.79,0,False,,763.0
2234,77,0.004847103729844093,160.339,41.79,90.1,8.87,0,False,,763.0
2235,77,0.004705511033535004,163.726,44.355,93.47,8.74,0,False,,763.0
2236,77,0.004796585068106651,161.389,42.811,91.13,8.8,0,False,,763.0
2237,77,0.004696985706686974,164.05,44.412,93.79,8.68,0,False,,763.0
2238,77,0.004771138541400433,162.236,43.052,91.96,8.77,0,False,,763.0
2239,77,0.004703976213932037,163.754,44.393,93.46,8.72,0,False,,763.0
2240,77,0.0048280199989676476,160.705,42.199,90.46,8.86,0,False,,763.0
2241,77,0.004721370991319418,163.786,43.651,93.51,8.7,0,False,,763.0
2242,77,0.0046057854779064655,165.864,46.595,95.58,8.62,0,False,,763.0
2243,77,0.004759813193231821,162.093,43.636,91.83,8.76,0,False,,763.0
2244,77,0.004693556111305952,164.57,44.08,94.33,8.69,0,False,,763.0
2245,77,0.0048116822727024555,161.299,42.299,91.0,8.81,0,False,,763.0
2246,77,0.004732845351099968,162.938,43.955,92.67,8.74,0,False,,763.0
2247,77,0.004626953974366188,165.474,46.046,95.16,8.61,0,False,,763.0
2248,77,0.004716846626251936,163.543,44.058,93.23,8.74,0,False,,763.0
2249,77,0.004696676507592201,164.198,44.29,93.93,8.71,0,False,,763.0
2250,77,0.004721327219158411,163.507,43.907,93.25,8.72,0,False,,763.0
2251,77,0.004675700794905424,164.377,44.995,94.13,8.67,0,False,,763.0
2252,77,0.004779521841555834,161.89,43.033,91.63,8.78,0,False,,763.0
2253,77,0.004664738196879625,164.743,45.119,94.46,8.69,0,False,,763.0
2254,77,0.0047947196289896965,161.429,42.849,91.14,8.82,0,False,,763.0
2255,77,0.004833806771785021,160.748,41.934,90.45,8.86,0,False,,763.0
2256,77,0.0047251577489078045,163.494,43.763,93.18,8.73,0,False,,763.0
2257,77,0.0047984495759010315,161.349,42.775,91.07,8.82,0,False,,763.0
2258,77,0.004796109162271023,161.485,42.743,91.22,8.8,0,False,,763.0
2259,77,0.004631849937140942,165.553,45.767,95.26,8.62,0,False,,763.0
2260,77,0.004696566611528397,163.802,44.654,93.54,8.67,0,False,,763.0
2261,77,0.004775014240294695,161.76,43.33,91.5,8.79,0,False,,763.0
2262,77,0.004598158411681652,166.63,46.225,96.37,8.61,0,False,,763.0
2263,78,0.0011012419126927853,503.515,367.773,433.25,7.3,0,False,,763.0
2264,78,0.004764295648783445,162.181,43.376,91.91,8.79,0,False,,763.0
2265,78,0.004718261770904064,162.866,44.615,92.59,8.75,0,False,,763.0
2266,78,0.0046613155864179134,164.654,45.343,94.36,8.69,0,False,,763.0
2267,78,0.004888741299510002,159.472,40.982,89.2,8.94,0,False,,763.0
2268,78,0.004664552863687277,164.73,45.139,94.44,8.68,0,False,,763.0
2269,78,0.0046935733407735825,164.333,44.295,94.04,8.68,0,False,,763.0
2270,78,0.004684010520577431,164.74,44.32,94.48,8.7,0,False,,763.0
2271,78,0.004776430781930685,162.05,43.01,91.8,8.79,0,False,,763.0
2272,78,0.004747374914586544,162.961,43.347,92.69,8.72,0,False,,763.0
2273,78,0.004769984167069197,162.118,43.206,91.84,8.77,0,False,,763.0
2274,78,0.004743965808302164,162.874,43.564,92.58,8.76,0,False,,763.0
2275,78,0.004688823129981756,164.38,44.448,94.1,8.67,0,False,,763.0
2276,78,0.004618093371391296,166.547,45.448,96.24,8.6,0,False,,763.0
2277,78,0.004792159888893366,162.001,42.43,91.72,8.81,0,False,,763.0
2278,78,0.004817523993551731,161.138,42.216,90.86,8.85,0,False,,763.0
2279,78,0.004797803703695536,161.529,42.636,91.24,8.85,0,False,,763.0
2280,78,0.0045736744068562984,166.695,47.225,96.42,8.58,0,False,,763.0
2281,78,0.004709044937044382,163.75,44.189,93.45,8.7,0,False,,763.0
2282,78,0.004730694927275181,163.275,43.737,92.99,8.74,0,False,,763.0
2283,78,0.0011067016748711467,501.012,365.976,430.77,7.31,0,False,,763.0
2284,78,0.004829997196793556,160.818,42.02,90.56,8.83,0,False,,763.0
2285,78,0.004764506593346596,162.159,43.388,91.89,8.78,0,False,,763.0
2286,78,0.004716767929494381,163.723,43.896,93.43,8.69,0,False,,763.0
2287,78,0.004683849401772022,164.134,44.878,93.85,8.75,0,False,,763.0
2288,78,0.004759225994348526,162.324,43.45,92.05,8.75,0,False,,763.0
2289,78,0.0048030707985162735,161.379,42.565,91.1,8.84,0,False,,763.0
2290,78,0.0047753192484378815,161.836,43.249,91.56,8.8,0,False,,763.0
2291,78,0.004853186197578907,160.186,41.695,89.89,8.89,0,False,,763.0
2292,79,0.004703729413449764,163.527,44.609,93.25,8.74,0,False,,763.0
2293,79,0.004703005310148001,163.862,44.334,93.59,8.71,0,False,,763.0
2294,79,0.004841723944991827,160.354,41.986,90.08,8.89,0,False,,763.0
2295,79,0.004765866324305534,162.296,43.208,92.04,8.82,0,False,,763.0
2296,79,0.004707249812781811,163.56,44.435,93.3,8.71,0,False,,763.0
2297,79,0.0046465517953038216,165.132,45.528,94.87,8.68,0,False,,763.0
2298,79,0.004633810371160507,165.746,45.509,95.49,8.67,0,False,,763.0
2299,79,0.004743069410324097,163.312,43.202,93.03,8.77,0,False,,763.0
2300,79,0.004809768404811621,161.294,42.379,91.02,8.83,0,False,,763.0
2301,79,0.004772030748426914,162.051,43.185,91.77,8.8,0,False,,763.0
2302,79,0.004856027662754059,160.022,41.734,89.76,8.91,0,False,,763.0
2303,79,0.0046857851557433605,164.28,44.664,93.98,8.71,0,False,,763.0
2304,79,0.004717698786407709,163.868,43.727,93.59,8.74,0,False,,763.0
2305,79,0.004750433843582869,162.962,43.223,92.72,8.76,0,False,,763.0
2306,79,0.0048254551365971565,160.772,42.239,90.49,8.84,0,False,,763.0
2307,79,0.004794924519956112,161.662,42.629,91.36,8.83,0,False,,763.0
2308,79,0.004902644548565149,159.203,40.699,88.92,8.93,0,False,,763.0
2309,79,0.004536695312708616,167.874,47.773,97.62,8.56,0,False,,763.0
2310,79,0.004614174831658602,166.366,45.78,96.05,8.62,0,False,,763.0
2311,79,0.004665199667215347,164.566,45.261,94.31,8.68,0,False,,763.0
2312,79,0.0042925067245960236,174.856,52.826,104.59,8.33,0,False,,763.0
2313,79,0.004616405814886093,165.467,46.502,95.18,8.64,0,False,,763.0
2314,79,0.004767283797264099,162.329,43.122,92.06,8.8,0,False,,763.0
2315,79,0.004787547048181295,162.197,42.435,91.92,8.79,0,False,,763.0
2316,79,0.004693088587373495,164.286,44.358,94.01,8.66,0,False,,763.0
2317,79,0.004727224353700876,163.18,43.965,92.91,8.76,0,False,,763.0
2318,79,0.00465537142008543,165.014,45.265,94.75,8.69,0,False,,763.0
2319,79,0.004784844815731049,161.781,42.92,91.51,8.79,0,False,,763.0
2320,79,0.004829517565667629,160.857,42.003,90.57,8.85,0,False,,763.0
2321,80,0.004720217082649469,163.514,43.946,93.26,8.72,0,False,,763.0
2322,80,0.004825083073228598,161.376,41.704,91.08,8.83,0,False,,763.0
2323,80,0.0046571046113967896,164.718,45.461,94.44,8.62,0,False,,763.0
2324,80,0.004744647070765495,162.917,43.497,92.63,8.76,0,False,,763.0
2325,80,0.004666501190513372,164.4,45.358,94.13,8.67,0,False,,763.0
2326,80,0.004866722971200943,160.266,41.101,90.0,8.89,0,False,,763.0
2327,80,0.004786394070833921,161.837,42.807,91.56,8.8,0,False,,763.0
2328,80,0.004694046918302774,163.798,44.761,93.51,8.75,0,False,,763.0
2329,80,0.004698270000517368,163.824,44.564,93.52,8.74,0,False,,763.0
2330,80,0.004774416796863079,162.19,42.963,91.91,8.77,0,False,,763.0
2331,80,0.004831226542592049,160.797,41.991,90.47,8.85,0,False,,763.0
2332,80,0.004720763769000769,163.571,43.872,93.32,8.78,0,False,,763.0
2333,80,0.0048074922524392605,161.549,42.236,91.3,8.8,0,False,,763.0
2334,80,0.004577482584863901,166.986,46.796,96.7,8.63,0,False,,763.0
2335,80,0.004788520745933056,161.857,42.705,91.56,8.8,0,False,,763.0
2336,80,0.004753890912979841,162.431,43.566,92.15,8.76,0,False,,763.0
2337,80,0.004838364664465189,160.477,42.004,90.18,8.85,0,False,,763.0
2338,80,0.004769709426909685,162.271,43.077,92.0,8.81,0,False,,763.0
2339,80,0.0047356183640658855,162.893,43.885,92.61,8.76,0,False,,763.0
2340,80,0.004747487138956785,162.794,43.494,92.51,8.78,0,False,,763.0
2341,80,0.00465371273458004,165.114,45.244,94.83,8.65,0,False,,763.0
2342,80,0.004593441262841225,166.56,46.493,96.27,8.59,0,False,,763.0
2343,80,0.004766411613672972,162.031,43.427,91.77,8.78,0,False,,763.0
2344,80,0.004788553342223167,161.828,42.73,91.53,8.77,0,False,,763.0
2345,80,0.004792096093297005,161.772,42.641,91.5,8.79,0,False,,763.0
2346,80,0.004746096674352884,162.984,43.377,92.7,8.77,0,False,,763.0
2347,80,0.004836126230657101,160.659,41.925,90.38,8.86,0,False,,763.0
2348,80,0.004720652475953102,163.464,43.974,93.18,8.74,0,False,,763.0
2349,80,0.004866471979767084,160.117,41.246,89.86,8.89,0,False,,763.0
2350,81,0.004701564554125071,164.105,44.173,93.8,8.69,0,False,,763.0
2351,81,0.004711156245321035,163.389,44.43,93.1,8.67,0,False,,763.0
2352,81,0.004691328387707472,164.322,44.397,94.05,8.71,0,False,,763.0
2353,81,0.004783444106578827,162.236,42.562,91.95,8.8,0,False,,763.0
2354,81,0.004609561525285244,166.201,46.127,95.94,8.63,0,False,,763.0
2355,81,0.004755011294037104,162.667,43.307,92.39,8.75,0,False,,763.0
2356,81,0.004710493143647909,163.595,44.27,93.3,8.72,0,False,,763.0
2357,81,0.004694486036896706,163.767,44.772,93.47,8.74,0,False,,763.0
2358,81,0.0047096204943954945,163.548,44.349,93.25,8.79,0,False,,763.0
2359,81,0.0047891815192997456,161.929,42.613,91.67,8.77,0,False,,763.0
2360,81,0.004827720578759909,160.98,41.961,90.68,8.85,0,False,,763.0
2361,81,0.004702181555330753,163.952,44.287,93.67,8.72,0,False,,763.0
2362,81,0.004768001846969128,162.659,42.793,92.41,8.77,0,False,,763.0
2363,81,0.004631304182112217,166.063,45.326,95.78,8.62,0,False,,763.0
2364,81,0.004749653395265341,162.587,43.595,92.3,8.77,0,False,,763.0
2365,81,0.0030040303245186806,223.245,99.674,152.97,7.93,0,False,,763.0
2366,81,0.004708556924015284,163.385,44.54,93.12,8.77,0,False,,763.0
2367,81,0.004721905570477247,163.262,44.106,92.98,8.75,0,False,,763.0
2368,81,0.004737320821732283,163.003,43.716,92.71,8.75,0,False,,763.0
2369,81,0.00471185427159071,163.992,43.853,93.72,8.72,0,False,,763.0
2370,81,0.004847359377890825,160.275,41.839,90.02,8.88,0,False,,763.0
2371,81,0.004737600218504667,163.271,43.46,92.99,8.73,0,False,,763.0
2372,81,0.004776275251060724,162.212,42.869,91.97,8.77,0,False,,763.0
2373,81,0.004834651947021484,160.894,41.769,90.63,8.84,0,False,,763.0
2374,81,0.004738356452435255,162.844,43.818,92.56,8.77,0,False,,763.0
2375,81,0.0048113297671079636,161.262,42.346,91.0,8.81,0,False,,763.0
2376,81,0.004752147011458874,162.611,43.473,92.31,8.75,0,False,,763.0
2377,81,0.004777753259986639,162.355,42.68,92.09,8.78,0,False,,763.0
2378,81,0.004570345859974623,166.775,47.298,96.51,8.65,0,False,,763.0
2379,82,0.0042688967660069466,175.869,53.076,105.61,8.19,0,False,,763.0
2380,82,0.004737453069537878,163.177,43.552,92.9,8.69,0,False,,763.0
2381,82,0.004647499416023493,165.283,45.351,95.01,8.62,0,False,,763.0
2382,82,0.00475149042904377,163.055,43.096,92.79,8.74,0,False,,763.0
2383,82,0.004811952356249094,161.704,41.92,91.44,8.79,0,False,,763.0
2384,82,0.0045671118423342705,167.172,47.077,96.92,8.56,0,False,,763.0
2385,82,0.00465411925688386,165.316,45.043,95.05,8.68,0,False,,763.0
2386,82,0.004805245902389288,161.571,42.304,91.3,8.81,0,False,,763.0
2387,82,0.0045303888618946075,168.626,47.368,98.35,8.49,0,False,,763.0
2388,82,0.004767462611198425,162.566,42.899,92.3,8.74,0,False,,763.0
2389,82,0.004734693095088005,162.999,43.826,92.74,8.73,0,False,,763.0
2390,82,0.004779036622494459,162.427,42.564,92.13,8.72,0,False,,763.0
2391,82,0.004725696053355932,163.245,43.967,93.01,8.72,0,False,,763.0
2392,82,0.004465231206268072,168.869,50.076,98.62,8.62,0,False,,763.0
2393,82,0.00476450938731432,162.491,43.085,92.22,8.74,0,False,,763.0
2394,82,0.0047111473977565765,163.702,44.145,93.41,8.74,0,False,,763.0
2395,82,0.004651355557143688,165.063,45.389,94.79,8.7,0,False,,763.0
2396,82,0.004670474678277969,164.94,44.701,94.69,8.68,0,False,,763.0
2397,82,0.004645965527743101,165.539,45.183,95.26,8.62,0,False,,763.0
2398,82,0.004804589319974184,161.359,42.523,91.07,8.81,0,False,,763.0
2399,82,0.004376995377242565,173.056,50.374,102.78,8.38,0,False,,763.0
2400,82,0.004701915197074413,163.773,44.46,93.5,8.69,0,False,,763.0
2401,82,0.004728264175355434,163.299,43.814,93.03,8.71,0,False,,763.0
2402,82,0.004753029905259609,162.482,43.554,92.2,8.76,0,False,,763.0
2403,82,0.004759964998811483,162.463,43.294,92.18,8.78,0,False,,763.0
2404,82,0.004808510188013315,161.341,42.385,91.07,8.84,0,False,,763.0
2405,82,0.004798919893801212,161.539,42.583,91.28,8.82,0,False,,763.0
2406,82,0.00475770328193903,162.978,42.916,92.72,8.75,0,False,,763.0
2407,82,0.004818494897335768,161.354,41.982,91.07,8.84,0,False,,763.0
2408,83,0.004725072532892227,163.701,43.578,93.44,8.75,0,False,,763.0
2409,83,0.004707995802164078,164.199,43.823,93.94,8.65,0,False,,763.0
2410,83,0.004789452068507671,161.99,42.548,91.73,8.79,0,False,,763.0
2411,83,0.004782562609761953,161.894,42.908,91.61,8.82,0,False,,763.0
2412,83,0.0048071593046188354,161.463,42.328,91.17,8.81,0,False,,763.0
2413,83,0.0045096720568835735,169.198,47.771,98.94,8.45,0,False,,763.0
2414,83,0.004648907110095024,165.79,44.831,95.54,8.61,0,False,,763.0
2415,83,0.004747750237584114,163.228,43.089,92.94,8.67,0,False,,763.0
2416,83,0.004711438436061144,164.482,43.425,94.19,8.65,0,False,,763.0
2417,83,0.00466655008494854,165.316,44.523,95.05,8.64,0,False,,763.0
2418,83,0.004782751202583313,162.366,42.472,92.09,8.77,0,False,,763.0
2419,83,0.0047463770024478436,163.008,43.345,92.76,8.74,0,False,,763.0
2420,83,0.004791292827576399,162.258,42.231,92.01,8.76,0,False,,763.0
2421,83,0.0046983337961137295,163.925,44.469,93.66,8.68,0,False,,763.0
2422,83,0.004827781580388546,161.237,41.725,90.95,8.83,0,False,,763.0
2423,83,0.004794815555214882,161.528,42.755,91.22,8.82,0,False,,763.0
2424,83,0.00480333436280489,161.781,42.189,91.48,8.79,0,False,,763.0
2425,83,0.004610405303537846,166.929,45.429,96.63,8.58,0,False,,763.0
2426,83,0.004612799733877182,166.412,45.797,96.15,8.6,0,False,,763.0
2427,83,0.004639245569705963,165.448,45.549,95.15,8.62,0,False,,763.0
2428,83,0.004807586316019297,161.561,42.221,91.28,8.79,0,False,,763.0
2429,83,0.0048322733491659164,161.231,41.556,90.96,8.77,0,False,,763.0
2430,83,0.004737773444503546,163.651,43.107,93.39,8.71,0,False,,763.0
2431,83,0.004610879346728325,166.085,46.176,95.8,8.63,0,False,,763.0
2432,83,0.004704080522060394,164.06,44.11,93.79,8.66,0,False,,763.0
2433,83,0.004676443058997393,165.02,44.38,94.75,8.66,0,False,,763.0
2434,83,0.004797293804585934,162.087,42.149,91.82,8.79,0,False,,763.0
2435,83,0.004698973149061203,164.402,44.009,94.14,8.67,0,False,,763.0
2436,83,0.004757142160087824,162.384,43.478,92.13,8.75,0,False,,763.0
2437,84,0.0038663605228066444,188.284,63.961,118.01,8.03,0,False,,763.0
2438,84,0.004704588558524847,164.693,43.514,94.4,8.66,0,False,,763.0
2439,84,0.0048074680380523205,161.668,42.128,91.38,8.76,0,False,,763.0
2440,84,0.004777603317052126,162.174,42.851,91.9,8.72,0,False,,763.0
2441,84,0.004745290149003267,162.612,43.748,92.36,8.76,0,False,,763.0
2442,84,0.004714358132332563,163.519,44.181,93.24,8.71,0,False,,763.0
2443,84,0.004795876797288656,162.177,42.123,91.89,8.78,0,False,,763.0
2444,84,0.004843885079026222,160.972,41.339,90.71,8.8,0,False,,763.0
2445,84,0.00478740269318223,162.004,42.616,91.74,8.79,0,False,,763.0
2446,84,0.0047240545973181725,163.332,43.955,93.04,8.71,0,False,,763.0
2447,84,0.004752911161631346,162.646,43.41,92.37,8.76,0,False,,763.0
2448,84,0.004745656158775091,163.221,43.18,92.91,8.7,0,False,,763.0
2449,84,0.004766492173075676,162.86,42.671,92.58,8.71,0,False,,763.0
2450,84,0.004687097389250994,164.662,44.263,94.38,8.67,0,False,,763.0
2451,84,0.004827133845537901,161.248,41.74,90.99,8.78,0,False,,763.0
2452,84,0.004815286491066217,161.543,41.936,91.27,8.77,0,False,,763.0
2453,84,0.0045484215952456,167.978,47.163,97.71,8.54,0,False,,763.0
2454,84,0.004764137323945761,162.602,43.0,92.34,8.78,0,False,,763.0
2455,84,0.0047150603495538235,164.123,43.603,93.84,8.66,0,False,,763.0
2456,84,0.0047704316675662994,162.689,42.668,92.43,8.78,0,False,,763.0
2457,84,0.004493775777518749,170.134,47.633,99.86,8.49,0,False,,763.0
2458,84,0.004796385765075684,161.894,42.36,91.62,8.76,0,False,,763.0
2459,84,0.004656041972339153,165.064,45.191,94.79,8.66,0,False,,763.0
2460,84,0.004806962329894304,161.392,42.4,91.12,8.81,0,False,,763.0
2461,84,0.004822945222258568,161.423,41.744,91.16,8.77,0,False,,763.0
2462,84,0.004856092855334282,160.583,41.221,90.3,8.81,0,False,,763.0
2463,84,0.004772636573761702,162.317,42.919,92.06,8.75,0,False,,763.0
2464,84,0.00472934590652585,164.128,43.016,93.84,8.68,0,False,,763.0
2465,84,0.004655945114791393,165.149,45.118,94.91,8.64,0,False,,763.0
2466,85,0.004824311006814241,161.434,41.682,91.14,8.77,0,False,,763.0
2467,85,0.004556657746434212,168.564,46.269,98.29,8.51,0,False,,763.0
2468,85,0.0047947014681994915,161.911,42.412,91.62,8.78,0,False,,763.0
2469,85,0.004760448820888996,162.503,43.237,92.23,8.78,0,False,,763.0
2470,85,0.0047410330735147,163.372,43.229,93.08,8.69,0,False,,763.0
2471,85,0.004424065817147493,171.299,49.761,101.02,8.37,0,False,,763.0
2472,85,0.004761489108204842,163.048,42.7,92.75,8.73,0,False,,763.0
2473,85,0.004728677682578564,163.412,43.695,93.12,8.69,0,False,,763.0
2474,85,0.004793873056769371,162.214,42.169,91.96,8.79,0,False,,763.0
2475,85,0.004811472725123167,161.526,42.101,91.26,8.76,0,False,,763.0
2476,85,0.004864526446908712,160.131,41.308,89.82,8.87,0,False,,763.0
2477,85,0.0048415702767670155,160.562,41.802,90.31,8.86,0,False,,763.0
2478,85,0.004659052938222885,165.385,44.773,95.11,8.59,0,False,,763.0
2479,85,0.004812104161828756,161.971,41.671,91.69,8.75,0,False,,763.0
2480,85,0.00483174342662096,160.932,41.848,90.68,8.8,0,False,,763.0
2481,85,0.004792084451764822,162.084,42.358,91.78,8.79,0,False,,763.0
2482,85,0.004755040630698204,162.767,43.215,92.51,8.75,0,False,,763.0
2483,85,0.0047710551880300045,162.949,42.408,92.7,8.72,0,False,,763.0
2484,85,0.0047945925034582615,162.152,42.197,91.86,8.76,0,False,,763.0
2485,85,0.004658204969018698,165.355,44.836,95.07,8.63,0,False,,763.0
2486,85,0.00482128094881773,161.558,41.687,91.31,8.81,0,False,,763.0
2487,85,0.004694879055023193,164.767,43.847,94.5,8.61,0,False,,763.0
2488,85,0.0046698483638465405,164.523,45.106,94.26,8.64,0,False,,763.0
2489,85,0.004872205201536417,160.142,41.004,89.86,8.87,0,False,,763.0
2490,85,0.004606055095791817,167.274,45.301,96.99,8.57,0,False,,763.0
2491,85,0.0048526800237596035,160.75,41.202,90.5,8.82,0,False,,763.0
2492,85,0.004745470359921455,162.822,43.55,92.55,8.74,0,False,,763.0
2493,85,0.004830605816096067,161.208,41.641,90.94,8.78,0,False,,763.0
2494,85,0.004578751511871815,167.98,45.836,97.68,8.52,0,False,,763.0
2495,86,0.004786810837686062,162.149,42.507,91.9,8.77,0,False,,763.0
2496,86,0.004825354553759098,161.06,41.98,90.82,8.79,0,False,,763.0
2497,86,0.004455099813640118,170.494,49.062,100.2,8.44,0,False,,763.0
2498,86,0.004686899017542601,164.067,44.813,93.83,8.7,0,False,,763.0
